year,signal_a,active_count_a,event_count_a,denominator_a,active_fraction_of_final_nodes_a,signal_b,active_count_b,event_count_b,denominator_b,active_fraction_of_final_nodes_b,scenario,mechanism,rank,date
2001,0.07692307692307693,83,9,117.0,0.7094017094017094,0.050359712230215826,97,7,139.0,0.697841726618705,fixed_denominator_recomputed,Coherent,1,2001-07-05
2006,0.08547008547008547,88,10,117.0,0.7521367521367521,0.2158273381294964,111,30,139.0,0.7985611510791367,fixed_denominator_recomputed,Coherent,1,2006-07-20
2006,0.08547008547008547,88,10,117.0,0.7521367521367521,0.14388489208633093,111,20,139.0,0.7985611510791367,fixed_denominator_recomputed,Coherent,1,2006-07-21
2006,0.19658119658119658,88,23,117.0,0.7521367521367521,0.17985611510791366,111,25,139.0,0.7985611510791367,fixed_denominator_recomputed,Coherent,1,2006-07-22
2006,0.358974358974359,88,42,117.0,0.7521367521367521,0.20863309352517986,111,29,139.0,0.7985611510791367,fixed_denominator_recomputed,Coherent,1,2006-07-23
2006,0.38461538461538464,88,45,117.0,0.7521367521367521,0.07194244604316546,111,10,139.0,0.7985611510791367,fixed_denominator_recomputed,Coherent,1,2006-07-24
2006,0.37606837606837606,88,44,117.0,0.7521367521367521,0.05755395683453238,111,8,139.0,0.7985611510791367,fixed_denominator_recomputed,Coherent,1,2006-07-25
2006,0.18803418803418803,88,22,117.0,0.7521367521367521,0.2446043165467626,111,34,139.0,0.7985611510791367,fixed_denominator_recomputed,Coherent,1,2006-07-26
2006,0.07692307692307693,88,9,117.0,0.7521367521367521,0.4172661870503597,111,58,139.0,0.7985611510791367,fixed_denominator_recomputed,Coherent,1,2006-07-27
2006,0.1111111111111111,88,13,117.0,0.7521367521367521,0.2949640287769784,111,41,139.0,0.7985611510791367,fixed_denominator_recomputed,Coherent,1,2006-07-28
2006,0.06837606837606838,88,8,117.0,0.7521367521367521,0.07913669064748201,111,11,139.0,0.7985611510791367,fixed_denominator_recomputed,Coherent,1,2006-07-29
2010,0.05982905982905983,47,7,117.0,0.4017094017094017,0.1366906474820144,80,19,139.0,0.5755395683453237,fixed_denominator_recomputed,Coherent,1,2010-06-11
2010,0.08547008547008547,47,10,117.0,0.4017094017094017,0.06474820143884892,80,9,139.0,0.5755395683453237,fixed_denominator_recomputed,Coherent,1,2010-06-12
2010,0.05128205128205128,96,6,117.0,0.8205128205128205,0.15827338129496402,117,22,139.0,0.841726618705036,fixed_denominator_recomputed,Coherent,1,2010-07-15
2010,0.09401709401709402,96,11,117.0,0.8205128205128205,0.06474820143884892,117,9,139.0,0.841726618705036,fixed_denominator_recomputed,Coherent,1,2010-07-16
2010,0.09401709401709402,96,11,117.0,0.8205128205128205,0.08633093525179857,117,12,139.0,0.841726618705036,fixed_denominator_recomputed,Coherent,1,2010-07-17
2010,0.05982905982905983,96,7,117.0,0.8205128205128205,0.06474820143884892,117,9,139.0,0.841726618705036,fixed_denominator_recomputed,Coherent,1,2010-07-18
2010,0.06837606837606838,96,8,117.0,0.8205128205128205,0.050359712230215826,117,7,139.0,0.841726618705036,fixed_denominator_recomputed,Coherent,1,2010-07-22
2010,0.05982905982905983,101,7,117.0,0.8632478632478633,0.050359712230215826,117,7,139.0,0.841726618705036,fixed_denominator_recomputed,Coherent,1,2010-08-15
2011,0.1111111111111111,101,13,117.0,0.8632478632478633,0.050359712230215826,118,7,139.0,0.8489208633093526,fixed_denominator_recomputed,Coherent,1,2011-08-27
2012,0.08547008547008547,105,10,117.0,0.8974358974358975,0.11510791366906475,119,16,139.0,0.8561151079136691,fixed_denominator_recomputed,Coherent,1,2012-08-19
2012,0.05128205128205128,105,6,117.0,0.8974358974358975,0.23741007194244604,119,33,139.0,0.8561151079136691,fixed_denominator_recomputed,Coherent,1,2012-08-20
2015,0.15384615384615385,103,18,117.0,0.8803418803418803,0.26618705035971224,130,37,139.0,0.935251798561151,fixed_denominator_recomputed,Coherent,1,2015-07-02
2015,0.06837606837606838,103,8,117.0,0.8803418803418803,0.20863309352517986,130,29,139.0,0.935251798561151,fixed_denominator_recomputed,Coherent,1,2015-07-03
2015,0.05128205128205128,103,6,117.0,0.8803418803418803,0.26618705035971224,130,37,139.0,0.935251798561151,fixed_denominator_recomputed,Coherent,1,2015-07-04
2015,0.05982905982905983,103,7,117.0,0.8803418803418803,0.06474820143884892,130,9,139.0,0.935251798561151,fixed_denominator_recomputed,Coherent,1,2015-07-24
2015,0.07692307692307693,109,9,117.0,0.9316239316239316,0.08633093525179857,130,12,139.0,0.935251798561151,fixed_denominator_recomputed,Coherent,1,2015-08-14
2015,0.1282051282051282,109,15,117.0,0.9316239316239316,0.10071942446043165,130,14,139.0,0.935251798561151,fixed_denominator_recomputed,Coherent,1,2015-08-15
2016,0.05128205128205128,54,6,117.0,0.46153846153846156,0.19424460431654678,94,27,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2016-06-24
2016,0.05128205128205128,54,6,117.0,0.46153846153846156,0.08633093525179857,94,12,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2016-06-25
2017,0.06837606837606838,54,8,117.0,0.46153846153846156,0.2949640287769784,94,41,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2017-06-22
2017,0.09401709401709402,54,11,117.0,0.46153846153846156,0.2158273381294964,94,30,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2017-06-23
2017,0.10256410256410256,105,12,117.0,0.8974358974358975,0.10071942446043165,132,14,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2017-07-08
2017,0.2222222222222222,105,26,117.0,0.8974358974358975,0.050359712230215826,132,7,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2017-07-09
2017,0.1452991452991453,111,17,117.0,0.9487179487179487,0.07913669064748201,132,11,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2017-08-05
2017,0.07692307692307693,111,9,117.0,0.9487179487179487,0.05755395683453238,132,8,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2017-08-06
2017,0.07692307692307693,111,9,117.0,0.9487179487179487,0.050359712230215826,132,7,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2017-08-07
2018,0.06837606837606838,54,8,117.0,0.46153846153846156,0.15827338129496402,94,22,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2018-06-02
2018,0.23931623931623933,105,28,117.0,0.8974358974358975,0.10071942446043165,132,14,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2018-07-08
2018,0.19658119658119658,105,23,117.0,0.8974358974358975,0.07194244604316546,132,10,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2018-07-09
2018,0.09401709401709402,105,11,117.0,0.8974358974358975,0.07194244604316546,132,10,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2018-07-24
2018,0.27350427350427353,105,32,117.0,0.8974358974358975,0.06474820143884892,132,9,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2018-07-25
2018,0.2564102564102564,105,30,117.0,0.8974358974358975,0.34532374100719426,132,48,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2018-07-26
2018,0.13675213675213677,105,16,117.0,0.8974358974358975,0.12949640287769784,132,18,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2018-07-31
2018,0.2222222222222222,111,26,117.0,0.9487179487179487,0.16546762589928057,132,23,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2018-08-01
2018,0.19658119658119658,111,23,117.0,0.9487179487179487,0.09352517985611511,132,13,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2018-08-02
2018,0.11965811965811966,111,14,117.0,0.9487179487179487,0.2158273381294964,132,30,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2018-08-03
2018,0.05128205128205128,111,6,117.0,0.9487179487179487,0.05755395683453238,132,8,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2018-08-06
2018,0.11965811965811966,111,14,117.0,0.9487179487179487,0.18705035971223022,132,26,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2018-08-08
2018,0.1282051282051282,111,15,117.0,0.9487179487179487,0.11510791366906475,132,16,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2018-08-09
2018,0.1282051282051282,111,15,117.0,0.9487179487179487,0.07194244604316546,132,10,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2018-08-10
2019,0.05982905982905983,106,7,117.0,0.905982905982906,0.05755395683453238,132,8,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2019-07-24
2019,0.1111111111111111,106,13,117.0,0.905982905982906,0.49640287769784175,132,69,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2019-07-25
2019,0.08547008547008547,106,10,117.0,0.905982905982906,0.5971223021582733,132,83,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2019-07-26
2019,0.08547008547008547,112,10,117.0,0.9572649572649573,0.11510791366906475,132,16,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2019-08-27
2019,0.07692307692307693,112,9,117.0,0.9572649572649573,0.2805755395683453,132,39,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2019-08-28
2020,0.07692307692307693,112,9,117.0,0.9572649572649573,0.050359712230215826,132,7,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2020-08-01
2020,0.05982905982905983,112,7,117.0,0.9572649572649573,0.60431654676259,132,84,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2020-08-13
2020,0.1452991452991453,112,17,117.0,0.9572649572649573,0.4460431654676259,132,62,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2020-08-14
2020,0.3333333333333333,112,39,117.0,0.9572649572649573,0.08633093525179857,132,12,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2020-08-15
2020,0.21367521367521367,112,25,117.0,0.9572649572649573,0.4028776978417266,132,56,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2020-08-21
2020,0.18803418803418803,112,22,117.0,0.9572649572649573,0.33093525179856115,132,46,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2020-08-22
2020,0.17094017094017094,112,20,117.0,0.9572649572649573,0.050359712230215826,132,7,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2020-08-24
2020,0.05128205128205128,65,6,117.0,0.5555555555555556,0.050359712230215826,42,7,139.0,0.302158273381295,fixed_denominator_recomputed,Coherent,1,2020-09-16
2021,0.05982905982905983,54,7,117.0,0.46153846153846156,0.4244604316546763,94,59,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2021-06-18
2021,0.06837606837606838,54,8,117.0,0.46153846153846156,0.38848920863309355,94,54,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2021-06-19
2021,0.05128205128205128,54,6,117.0,0.46153846153846156,0.3237410071942446,94,45,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2021-06-20
2021,0.05128205128205128,54,6,117.0,0.46153846153846156,0.2014388489208633,94,28,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2021-06-21
2021,0.05982905982905983,65,7,117.0,0.5555555555555556,0.06474820143884892,42,9,139.0,0.302158273381295,fixed_denominator_recomputed,Coherent,1,2021-09-10
2022,0.06837606837606838,106,8,117.0,0.905982905982906,0.1223021582733813,132,17,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2022-07-13
2022,0.06837606837606838,106,8,117.0,0.905982905982906,0.23741007194244604,132,33,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2022-07-19
2022,0.10256410256410256,106,12,117.0,0.905982905982906,0.37410071942446044,132,52,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2022-07-20
2022,0.15384615384615385,106,18,117.0,0.905982905982906,0.14388489208633093,132,20,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2022-07-21
2022,0.05982905982905983,106,7,117.0,0.905982905982906,0.050359712230215826,132,7,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2022-07-25
2022,0.10256410256410256,112,12,117.0,0.9572649572649573,0.18705035971223022,132,26,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2022-08-03
2022,0.07692307692307693,112,9,117.0,0.9572649572649573,0.06474820143884892,132,9,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2022-08-05
2022,0.08547008547008547,112,10,117.0,0.9572649572649573,0.17985611510791366,132,25,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2022-08-14
2022,0.05128205128205128,112,6,117.0,0.9572649572649573,0.16546762589928057,132,23,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2022-08-25
2022,0.05128205128205128,112,6,117.0,0.9572649572649573,0.23741007194244604,132,33,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2022-08-26
2022,0.3418803418803419,65,40,117.0,0.5555555555555556,0.1366906474820144,42,19,139.0,0.302158273381295,fixed_denominator_recomputed,Coherent,1,2022-09-06
2023,0.05982905982905983,54,7,117.0,0.46153846153846156,0.10071942446043165,94,14,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2023-06-18
2023,0.07692307692307693,54,9,117.0,0.46153846153846156,0.05755395683453238,94,8,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2023-06-19
2023,0.09401709401709402,54,11,117.0,0.46153846153846156,0.2517985611510791,94,35,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2023-06-20
2023,0.1111111111111111,54,13,117.0,0.46153846153846156,0.26618705035971224,94,37,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2023-06-21
2023,0.07692307692307693,54,9,117.0,0.46153846153846156,0.20863309352517986,94,29,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2023-06-22
2023,0.07692307692307693,54,9,117.0,0.46153846153846156,0.07194244604316546,94,10,139.0,0.6762589928057554,fixed_denominator_recomputed,Coherent,1,2023-06-23
2023,0.10256410256410256,106,12,117.0,0.905982905982906,0.1510791366906475,132,21,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-07-09
2023,0.09401709401709402,106,11,117.0,0.905982905982906,0.1366906474820144,132,19,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-07-10
2023,0.10256410256410256,106,12,117.0,0.905982905982906,0.10071942446043165,132,14,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-07-11
2023,0.18803418803418803,106,22,117.0,0.905982905982906,0.1079136690647482,132,15,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-07-12
2023,0.21367521367521367,106,25,117.0,0.905982905982906,0.07913669064748201,132,11,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-07-13
2023,0.17094017094017094,106,20,117.0,0.905982905982906,0.06474820143884892,132,9,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-07-20
2023,0.13675213675213677,106,16,117.0,0.905982905982906,0.06474820143884892,132,9,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-07-21
2023,0.05128205128205128,106,6,117.0,0.905982905982906,0.050359712230215826,132,7,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-07-25
2023,0.08547008547008547,112,10,117.0,0.9572649572649573,0.05755395683453238,132,8,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-08-19
2023,0.07692307692307693,112,9,117.0,0.9572649572649573,0.2302158273381295,132,32,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-08-20
2023,0.09401709401709402,112,11,117.0,0.9572649572649573,0.2158273381294964,132,30,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-08-21
2023,0.1623931623931624,112,19,117.0,0.9572649572649573,0.18705035971223022,132,26,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-08-22
2023,0.17094017094017094,112,20,117.0,0.9572649572649573,0.11510791366906475,132,16,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-08-23
2023,0.20512820512820512,112,24,117.0,0.9572649572649573,0.1079136690647482,132,15,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-08-24
2023,0.1623931623931624,112,19,117.0,0.9572649572649573,0.18705035971223022,132,26,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-08-25
2023,0.20512820512820512,112,24,117.0,0.9572649572649573,0.14388489208633093,132,20,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-08-26
2023,0.19658119658119658,112,23,117.0,0.9572649572649573,0.07913669064748201,132,11,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-08-27
2023,0.08547008547008547,112,10,117.0,0.9572649572649573,0.050359712230215826,132,7,139.0,0.9496402877697842,fixed_denominator_recomputed,Coherent,1,2023-08-31
2023,0.05128205128205128,65,6,117.0,0.5555555555555556,0.07194244604316546,42,10,139.0,0.302158273381295,fixed_denominator_recomputed,Coherent,1,2023-09-08
2023,0.05128205128205128,65,6,117.0,0.5555555555555556,0.06474820143884892,42,9,139.0,0.302158273381295,fixed_denominator_recomputed,Coherent,1,2023-09-09
2023,0.07692307692307693,65,9,117.0,0.5555555555555556,0.1510791366906475,42,21,139.0,0.302158273381295,fixed_denominator_recomputed,Coherent,1,2023-09-10
2023,0.10256410256410256,65,12,117.0,0.5555555555555556,0.16546762589928057,42,23,139.0,0.302158273381295,fixed_denominator_recomputed,Coherent,1,2023-09-11
2023,0.05982905982905983,65,7,117.0,0.5555555555555556,0.05755395683453238,42,8,139.0,0.302158273381295,fixed_denominator_recomputed,Coherent,1,2023-09-12
2024,0.13675213675213677,106,16,117.0,0.905982905982906,0.050359712230215826,42,7,139.0,0.302158273381295,fixed_denominator_recomputed,Coherent,1,2024-07-21
2024,0.1452991452991453,112,17,117.0,0.9572649572649573,0.05755395683453238,42,8,139.0,0.302158273381295,fixed_denominator_recomputed,Coherent,1,2024-08-03
2024,0.3247863247863248,65,38,117.0,0.5555555555555556,0.07194244604316546,31,10,139.0,0.22302158273381295,fixed_denominator_recomputed,Coherent,1,2024-09-07
2024,0.2905982905982906,65,34,117.0,0.5555555555555556,0.07194244604316546,31,10,139.0,0.22302158273381295,fixed_denominator_recomputed,Coherent,1,2024-09-08
2024,0.05982905982905983,65,7,117.0,0.5555555555555556,0.050359712230215826,31,7,139.0,0.22302158273381295,fixed_denominator_recomputed,Coherent,1,2024-09-27
2005,0.0782608695652174,59,9,115.0,0.5130434782608696,0.15483870967741936,66,24,155.0,0.4258064516129032,fixed_denominator_recomputed,Coherent,2,2005-08-14
2009,0.06086956521739131,51,7,115.0,0.4434782608695652,0.12258064516129032,81,19,155.0,0.5225806451612903,fixed_denominator_recomputed,Coherent,2,2009-06-26
2009,0.06086956521739131,51,7,115.0,0.4434782608695652,0.17419354838709677,81,27,155.0,0.5225806451612903,fixed_denominator_recomputed,Coherent,2,2009-06-27
2009,0.1391304347826087,62,16,115.0,0.5391304347826087,0.2709677419354839,93,42,155.0,0.6,fixed_denominator_recomputed,Coherent,2,2009-07-05
2009,0.06956521739130435,62,8,115.0,0.5391304347826087,0.10967741935483871,93,17,155.0,0.6,fixed_denominator_recomputed,Coherent,2,2009-07-06
2010,0.06956521739130435,67,8,115.0,0.5826086956521739,0.1032258064516129,100,16,155.0,0.6451612903225806,fixed_denominator_recomputed,Coherent,2,2010-07-07
2010,0.0782608695652174,67,9,115.0,0.5826086956521739,0.32903225806451614,100,51,155.0,0.6451612903225806,fixed_denominator_recomputed,Coherent,2,2010-07-31
2011,0.11304347826086956,53,13,115.0,0.4608695652173913,0.05161290322580645,95,8,155.0,0.6129032258064516,fixed_denominator_recomputed,Coherent,2,2011-06-15
2011,0.0782608695652174,68,9,115.0,0.591304347826087,0.05161290322580645,104,8,155.0,0.6709677419354839,fixed_denominator_recomputed,Coherent,2,2011-08-29
2011,0.1391304347826087,68,16,115.0,0.591304347826087,0.06451612903225806,104,10,155.0,0.6709677419354839,fixed_denominator_recomputed,Coherent,2,2011-08-30
2015,0.06086956521739131,86,7,115.0,0.7478260869565218,0.11612903225806452,132,18,155.0,0.8516129032258064,fixed_denominator_recomputed,Coherent,2,2015-07-02
2015,0.06086956521739131,86,7,115.0,0.7478260869565218,0.12258064516129032,132,19,155.0,0.8516129032258064,fixed_denominator_recomputed,Coherent,2,2015-07-03
2015,0.06086956521739131,86,7,115.0,0.7478260869565218,0.08387096774193549,132,13,155.0,0.8516129032258064,fixed_denominator_recomputed,Coherent,2,2015-07-04
2016,0.08695652173913043,89,10,115.0,0.7739130434782608,0.07096774193548387,131,11,155.0,0.8451612903225807,fixed_denominator_recomputed,Coherent,2,2016-08-09
2016,0.25217391304347825,89,29,115.0,0.7739130434782608,0.43870967741935485,131,68,155.0,0.8451612903225807,fixed_denominator_recomputed,Coherent,2,2016-08-12
2016,0.12173913043478261,89,14,115.0,0.7739130434782608,0.2838709677419355,131,44,155.0,0.8451612903225807,fixed_denominator_recomputed,Coherent,2,2016-08-13
2016,0.11304347826086956,89,13,115.0,0.7739130434782608,0.1032258064516129,131,16,155.0,0.8451612903225807,fixed_denominator_recomputed,Coherent,2,2016-08-14
2018,0.0782608695652174,70,9,115.0,0.6086956521739131,0.33548387096774196,121,52,155.0,0.7806451612903226,fixed_denominator_recomputed,Coherent,2,2018-06-07
2018,0.06086956521739131,70,7,115.0,0.6086956521739131,0.3161290322580645,121,49,155.0,0.7806451612903226,fixed_denominator_recomputed,Coherent,2,2018-06-25
2018,0.0782608695652174,70,9,115.0,0.6086956521739131,0.08387096774193549,121,13,155.0,0.7806451612903226,fixed_denominator_recomputed,Coherent,2,2018-06-28
2018,0.0782608695652174,90,9,115.0,0.782608695652174,0.0967741935483871,133,15,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2018-07-05
2018,0.10434782608695652,90,12,115.0,0.782608695652174,0.2129032258064516,133,33,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2018-07-19
2018,0.1391304347826087,90,16,115.0,0.782608695652174,0.2903225806451613,133,45,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2018-07-20
2018,0.1565217391304348,90,18,115.0,0.782608695652174,0.4774193548387097,133,74,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2018-07-21
2018,0.1565217391304348,90,18,115.0,0.782608695652174,0.3870967741935484,133,60,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2018-07-22
2018,0.13043478260869565,90,15,115.0,0.782608695652174,0.09032258064516129,133,14,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2018-07-23
2018,0.06086956521739131,90,7,115.0,0.782608695652174,0.0967741935483871,133,15,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2018-07-24
2018,0.10434782608695652,90,12,115.0,0.782608695652174,0.0967741935483871,133,15,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2018-07-25
2018,0.12173913043478261,90,14,115.0,0.782608695652174,0.05161290322580645,133,8,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2018-07-26
2018,0.06956521739130435,92,8,115.0,0.8,0.08387096774193549,132,13,155.0,0.8516129032258064,fixed_denominator_recomputed,Coherent,2,2018-08-07
2019,0.1826086956521739,73,21,115.0,0.6347826086956522,0.12903225806451613,121,20,155.0,0.7806451612903226,fixed_denominator_recomputed,Coherent,2,2019-06-22
2019,0.1565217391304348,73,18,115.0,0.6347826086956522,0.14838709677419354,121,23,155.0,0.7806451612903226,fixed_denominator_recomputed,Coherent,2,2019-06-23
2019,0.14782608695652175,96,17,115.0,0.8347826086956521,0.10967741935483871,132,17,155.0,0.8516129032258064,fixed_denominator_recomputed,Coherent,2,2019-08-10
2019,0.17391304347826086,96,20,115.0,0.8347826086956521,0.14193548387096774,132,22,155.0,0.8516129032258064,fixed_denominator_recomputed,Coherent,2,2019-08-11
2019,0.1565217391304348,96,18,115.0,0.8347826086956521,0.05161290322580645,132,8,155.0,0.8516129032258064,fixed_denominator_recomputed,Coherent,2,2019-08-12
2019,0.1565217391304348,96,18,115.0,0.8347826086956521,0.07741935483870968,132,12,155.0,0.8516129032258064,fixed_denominator_recomputed,Coherent,2,2019-08-14
2019,0.06086956521739131,96,7,115.0,0.8347826086956521,0.09032258064516129,132,14,155.0,0.8516129032258064,fixed_denominator_recomputed,Coherent,2,2019-08-15
2019,0.06086956521739131,96,7,115.0,0.8347826086956521,0.05161290322580645,132,8,155.0,0.8516129032258064,fixed_denominator_recomputed,Coherent,2,2019-08-16
2020,0.0782608695652174,75,9,115.0,0.6521739130434783,0.11612903225806452,121,18,155.0,0.7806451612903226,fixed_denominator_recomputed,Coherent,2,2020-06-08
2020,0.09565217391304348,75,11,115.0,0.6521739130434783,0.432258064516129,121,67,155.0,0.7806451612903226,fixed_denominator_recomputed,Coherent,2,2020-06-09
2020,0.14782608695652175,97,17,115.0,0.8434782608695652,0.1032258064516129,133,16,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2020-07-10
2020,0.1565217391304348,97,18,115.0,0.8434782608695652,0.1032258064516129,133,16,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2020-07-11
2020,0.06086956521739131,97,7,115.0,0.8434782608695652,0.06451612903225806,133,10,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2020-07-16
2020,0.05217391304347826,97,6,115.0,0.8434782608695652,0.06451612903225806,133,10,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2020-07-28
2020,0.10434782608695652,98,12,115.0,0.8521739130434782,0.10967741935483871,132,17,155.0,0.8516129032258064,fixed_denominator_recomputed,Coherent,2,2020-08-28
2020,0.20869565217391303,98,24,115.0,0.8521739130434782,0.10967741935483871,132,17,155.0,0.8516129032258064,fixed_denominator_recomputed,Coherent,2,2020-08-29
2020,0.2608695652173913,98,30,115.0,0.8521739130434782,0.05806451612903226,132,9,155.0,0.8516129032258064,fixed_denominator_recomputed,Coherent,2,2020-08-30
2020,0.2608695652173913,98,30,115.0,0.8521739130434782,0.08387096774193549,132,13,155.0,0.8516129032258064,fixed_denominator_recomputed,Coherent,2,2020-08-31
2021,0.10434782608695652,75,12,115.0,0.6521739130434783,0.10967741935483871,121,17,155.0,0.7806451612903226,fixed_denominator_recomputed,Coherent,2,2021-06-21
2021,0.05217391304347826,97,6,115.0,0.8434782608695652,0.0967741935483871,133,15,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2021-07-29
2022,0.13043478260869565,75,15,115.0,0.6521739130434783,0.06451612903225806,121,10,155.0,0.7806451612903226,fixed_denominator_recomputed,Coherent,2,2022-06-19
2022,0.16521739130434782,75,19,115.0,0.6521739130434783,0.06451612903225806,121,10,155.0,0.7806451612903226,fixed_denominator_recomputed,Coherent,2,2022-06-20
2022,0.16521739130434782,75,19,115.0,0.6521739130434783,0.11612903225806452,121,18,155.0,0.7806451612903226,fixed_denominator_recomputed,Coherent,2,2022-06-21
2022,0.14782608695652175,75,17,115.0,0.6521739130434783,0.45161290322580644,121,70,155.0,0.7806451612903226,fixed_denominator_recomputed,Coherent,2,2022-06-22
2022,0.1826086956521739,75,21,115.0,0.6521739130434783,0.2838709677419355,121,44,155.0,0.7806451612903226,fixed_denominator_recomputed,Coherent,2,2022-06-26
2022,0.0782608695652174,97,9,115.0,0.8434782608695652,0.07741935483870968,133,12,155.0,0.8580645161290322,fixed_denominator_recomputed,Coherent,2,2022-07-03
